set_name,card_name,release_date,cards_count,bloc_name,img_link
151,bulbizarre 1 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/1.jpg
151,herbizarre 2 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/2.jpg
151,florizarre ex 3 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/3.jpg
151,salameche 4 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/4.jpg
151,reptincel 5 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/5.jpg
151,dracaufeu ex 6 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/6.jpg
151,carapuce 7 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/7.jpg
151,carabaffe 8 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/8.jpg
151,tortank ex 9 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/9.jpg
151,chenipan 10 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/10.jpg
151,chrysacier 11 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/11.jpg
151,papilusion 12 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/12.jpg
151,aspicot 13 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/13.jpg
151,coconfort 14 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/14.jpg
151,dardargnan 15 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/15.jpg
151,roucool 16 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/16.jpg
151,roucoups 17 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/17.jpg
151,roucarnage 18 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/18.jpg
151,rattata 19 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/19.jpg
151,rattatac 20 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/20.jpg
151,piafabec 21 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/21.jpg
151,rapasdepic 22 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/22.jpg
151,abo 23 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/23.jpg
151,arbok ex 24 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/24.jpg
151,pikachu 25 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/25.jpg
151,raichu 26 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/26.jpg
151,sabelette 27 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/27.jpg
151,sablaireau 28 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/28.jpg
151,nidoran 29 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/29.jpg
151,nidorina 30 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/30.jpg
151,nidoqueen 31 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/31.jpg
151,nidoran 32 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/32.jpg
151,nidorino 33 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/33.jpg
151,nidoking 34 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/34.jpg
151,melofee 35 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/35.jpg
151,melodelfe 36 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/36.jpg
151,goupix 37 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/37.jpg
151,feunard ex 38 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/38.jpg
151,rondoudou 39 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/39.jpg
151,grodoudou ex 40 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/40.jpg
151,nosferapti 41 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/41.jpg
151,nosferalto 42 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/42.jpg
151,mystherbe 43 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/43.jpg
151,ortide 44 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/44.jpg
151,rafflesia 45 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/45.jpg
151,paras 46 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/46.jpg
151,parasect 47 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/47.jpg
151,mimitoss 48 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/48.jpg
151,aeromite 49 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/49.jpg
151,taupiqueur 50 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/50.jpg
151,triopikeur 51 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/51.jpg
151,miaouss 52 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/52.jpg
151,persian 53 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/53.jpg
151,psykokwak 54 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/54.jpg
151,akwakwak 55 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/55.jpg
151,ferosinge 56 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/56.jpg
151,colossinge 57 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/57.jpg
151,caninos 58 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/58.jpg
151,arcanin 59 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/59.jpg
151,ptitard 60 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/60.jpg
151,tetarte 61 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/61.jpg
151,tartard 62 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/62.jpg
151,abra 63 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/63.jpg
151,kadabra 64 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/64.jpg
151,alakazam ex 65 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/65.jpg
151,machoc 66 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/66.jpg
151,machopeur 67 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/67.jpg
151,mackogneur 68 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/68.jpg
151,chetiflor 69 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/69.jpg
151,boustiflor 70 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/70.jpg
151,empiflor 71 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/71.jpg
151,tentacool 72 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/72.jpg
151,tentacruel 73 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/73.jpg
151,racaillou 74 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/74.jpg
151,gravalanch 75 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/75.jpg
151,grolem ex 76 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/76.jpg
151,ponyta 77 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/77.jpg
151,galopa 78 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/78.jpg
151,ramoloss 79 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/79.jpg
151,flagadoss 80 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/80.jpg
151,magneti 81 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/81.jpg
151,magneton 82 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/82.jpg
151,canarticho 83 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/83.jpg
151,doduo 84 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/84.jpg
151,dodrio 85 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/85.jpg
151,otaria 86 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/86.jpg
151,lamantine 87 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/87.jpg
151,tadmorv 88 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/88.jpg
151,grotadmorv 89 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/89.jpg
151,kokiyas 90 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/90.jpg
151,crustabri 91 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/91.jpg
151,fantominus 92 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/92.jpg
151,spectrum 93 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/93.jpg
151,ectoplasma 94 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/94.jpg
151,onix 95 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/95.jpg
151,soporifik 96 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/96.jpg
151,hypnomade 97 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/97.jpg
151,krabby 98 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/98.jpg
151,krabboss 99 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/99.jpg
151,voltorbe 100 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/100.jpg
151,electrode 101 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/101.jpg
151,noeunoeuf 102 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/102.jpg
151,noadkoko 103 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/103.jpg
151,osselait 104 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/104.jpg
151,ossatueur 105 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/105.jpg
151,kicklee 106 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/106.jpg
151,tygnon 107 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/107.jpg
151,excelangue 108 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/108.jpg
151,smogo 109 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/109.jpg
151,smogogo 110 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/110.jpg
151,rhinocorne 111 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/111.jpg
151,rhinoferos 112 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/112.jpg
151,leveinard 113 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/113.jpg
151,saquedeneu 114 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/114.jpg
151,kangourex ex 115 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/115.jpg
151,hypotrempe 116 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/116.jpg
151,hypocean 117 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/117.jpg
151,poissirene 118 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/118.jpg
151,poissoroy 119 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/119.jpg
151,stari 120 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/120.jpg
151,staross 121 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/121.jpg
151,m. mime 122 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/122.jpg
151,insecateur 123 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/123.jpg
151,lippoutou ex 124 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/124.jpg
151,elektek 125 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/125.jpg
151,magmar 126 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/126.jpg
151,scarabrute 127 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/127.jpg
151,tauros 128 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/128.jpg
151,magicarpe 129 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/129.jpg
151,leviator 130 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/130.jpg
151,lokhlass 131 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/131.jpg
151,metamorph 132 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/132.jpg
151,evoli 133 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/133.jpg
151,aquali 134 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/134.jpg
151,voltali 135 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/135.jpg
151,pyroli 136 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/136.jpg
151,porygon 137 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/137.jpg
151,amonita 138 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/138.jpg
151,amonistar 139 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/139.jpg
151,kabuto 140 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/140.jpg
151,kabutops 141 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/141.jpg
151,ptera 142 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/142.jpg
151,ronflex 143 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/143.jpg
151,artikodin 144 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/144.jpg
151,electhor ex 145 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/145.jpg
151,sulfura 146 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/146.jpg
151,minidraco 147 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/147.jpg
151,draco 148 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/148.jpg
151,dracolosse 149 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/149.jpg
151,mewtwo 150 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/150.jpg
151,mew ex 151 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/151.jpg
151,fossile dome ancien 152 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/152.jpg
151,fossile nautile ancien 153 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/153.jpg
151,vieil ambre ancien 154 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/154.jpg
151,gros ballon 155 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/155.jpg
151,transfert de leo 156 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/156.jpg
151,piste cyclable 157 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/157.jpg
151,aide de nina 158 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/158.jpg
151,stickers energie 159 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/159.jpg
151,invitation d'erika 160 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/160.jpg
151,charisme de giovanni 161 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/161.jpg
151,pince attrapeuse 162 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/162.jpg
151,restes 163 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/163.jpg
151,lunettes de protection 164 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/164.jpg
151,bandeau rigide 165 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/165.jpg
151,bulbizarre 166 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/166.jpg
151,herbizarre 167 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/167.jpg
151,salameche 168 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/168.jpg
151,reptincel 169 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/169.jpg
151,carapuce 170 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/170.jpg
151,carabaffe 171 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/171.jpg
151,chenipan 172 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/172.jpg
151,pikachu 173 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/173.jpg
151,nidoking 174 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/174.jpg
151,psykokwak 175 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/175.jpg
151,tetarte 176 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/176.jpg
151,machopeur 177 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/177.jpg
151,saquedeneu 178 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/178.jpg
151,m. mime 179 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/179.jpg
151,amonita 180 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/180.jpg
151,draco 181 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/181.jpg
151,florizarre ex 182 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/182.jpg
151,dracaufeu ex 183 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/183.jpg
151,tortank ex 184 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/184.jpg
151,arbok ex 185 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/185.jpg
151,feunard ex 186 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/186.jpg
151,grodoudou ex 187 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/187.jpg
151,alakazam ex 188 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/188.jpg
151,grolem ex 189 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/189.jpg
151,kangourex ex 190 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/190.jpg
151,lippoutou ex 191 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/191.jpg
151,electhor ex 192 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/192.jpg
151,mew ex 193 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/193.jpg
151,transfert de leo 194 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/194.jpg
151,aide de nina 195 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/195.jpg
151,invitation d'erika 196 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/196.jpg
151,charisme de giovanni 197 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/197.jpg
151,florizarre ex 198 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/198.jpg
151,dracaufeu ex 199 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/199.jpg
151,tortank ex 200 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/200.jpg
151,alakazam ex 201 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/201.jpg
151,electhor ex 202 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/202.jpg
151,invitation d'erika 203 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/203.jpg
151,charisme de giovanni 204 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/204.jpg
151,mew ex 205 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/205.jpg
151,echange 206 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/206.jpg
151,energie psy de base 207 165,22/09/2023,207,Écarlate et Violet,//www.pokecardex.com/assets/images/sets/MEW/HD/207.jpg
Alliance Infaillible,cancrelove et mouscoto gx 1 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/1.jpg
Alliance Infaillible,chenipan 2 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/2.jpg
Alliance Infaillible,chrysacier 3 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/3.jpg
Alliance Infaillible,papilusion 4 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/4.jpg
Alliance Infaillible,mystherbe 5 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/5.jpg
Alliance Infaillible,mystherbe 6 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/6.jpg
Alliance Infaillible,ortide 7 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/7.jpg
Alliance Infaillible,rafflesia 8 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/8.jpg
Alliance Infaillible,mimitoss 9 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/9.jpg
Alliance Infaillible,mimitoss 10 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/10.jpg
Alliance Infaillible,aeromite 11 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/11.jpg
Alliance Infaillible,aeromite gx 12 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/12.jpg
Alliance Infaillible,chetiflor 13 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/13.jpg
Alliance Infaillible,boustiflor 14 214,03/05/2019,234,Soleil et Lune,//www.pokecardex.com/assets/images/sets/SM10/HD/14.jpg
